日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA20,MACD,MACD_signal,MACD_hist,RSI,BOLL_mid,BOLL_upper,BOLL_lower
2023-02-07,688981,42.91,43.18,43.18,42.91,117853,507375163.0,0.63,0.42,0.18,0.6,42.179500000000004,0.4532457360220761,0.3244326495459515,0.12881308647612455,60.96003588309988,42.179500000000004,43.69811087839382,40.66088912160619
2023-02-08,688981,43.2,42.62,43.4,42.62,112179,481943920.0,1.81,-1.3,-0.56,0.57,42.2145,0.41467553907656196,0.3424812274520736,0.07219431162448836,54.132331096887576,42.2145,43.73982586681537,40.68917413318463
2023-02-09,688981,42.5,43.6,43.6,42.45,213293,920811705.0,2.7,2.3,0.98,1.09,42.301,0.45790771481352976,0.3655665249243648,0.09234118988916495,62.12671848234097,42.301,43.930992638012874,40.67100736198713
2023-02-10,688981,43.09,43.07,43.64,42.86,196437,848693588.0,1.79,-1.22,-0.53,1.0,42.3705,0.44428155375487677,0.38130953069046725,0.06297202306440952,56.4013613243578,42.3705,44.00717315001385,40.73382684998615
2023-02-13,688981,43.08,42.98,43.43,42.8,170067,733373406.0,1.46,-0.21,-0.09,0.87,42.443,0.4213632617145606,0.389320276895286,0.032042984819274645,55.46658665990802,42.443,44.052560188367096,40.8334398116329
2023-02-14,688981,43.01,43.03,43.47,42.83,121554,523658579.0,1.49,0.12,0.05,0.62,42.51649999999999,0.4025940783585895,0.39197503718794674,0.010619041170642773,55.903837169678546,42.51649999999999,44.0919526333649,40.94104736663509
2023-02-15,688981,43.03,42.86,43.1,42.73,112552,482848991.0,0.86,-0.4,-0.17,0.58,42.6005,0.369739657457373,0.38752796124183203,-0.017788303784459003,53.96379821262448,42.6005,44.05658344540294,41.14441655459705
2023-02-16,688981,42.88,41.98,43.19,41.8,206393,878976513.0,3.24,-2.05,-0.88,1.05,42.6585,0.26958602675178867,0.3639395743438234,-0.09435354759203474,45.21632656582808,42.6585,43.903365856217675,41.41363414378232
2023-02-17,688981,42.0,41.81,42.45,41.78,156489,658552238.0,1.6,-0.4,-0.17,0.8,42.684,0.17448462347245908,0.3260485841695505,-0.15156396069709144,43.7412250527002,42.684,43.83377215133112,41.53422784866888
2023-02-20,688981,41.98,42.26,42.26,41.61,108397,455581666.0,1.55,1.08,0.45,0.55,42.701,0.13388398416844893,0.2876156641693302,-0.15373168000088128,48.52802966423508,42.701,43.814569036915366,41.587430963084635
2023-02-21,688981,42.27,42.35,42.57,42.2,97091,411308482.0,0.88,0.21,0.09,0.5,42.713499999999996,0.10772811025029227,0.25163815338552264,-0.14391004313523037,49.45433470199763,42.713499999999996,43.80520096637157,41.62179903362842
2023-02-22,688981,42.39,42.3,42.53,42.2,73652,311850660.0,0.78,-0.12,-0.05,0.38,42.728500000000004,0.08201934167907865,0.21771439104423385,-0.1356950493651552,48.92753112773522,42.728500000000004,43.78835423524966,41.668645764750345
2023-02-23,688981,42.28,42.16,42.45,42.06,71846,303440363.0,0.92,-0.33,-0.14,0.37,42.7115,0.049774359559982884,0.18412638474738366,-0.13435202518740078,47.404847026027625,42.7115,43.796087940176655,41.62691205982335
2023-02-24,688981,42.15,41.97,42.32,41.94,81071,341174623.0,0.9,-0.45,-0.19,0.41,42.6805,0.00878727260558776,0.14905856231902448,-0.14027128971343672,45.34245241169642,42.6805,43.811649415407445,41.54935058459256
2023-02-27,688981,41.94,41.63,42.06,41.57,90787,379209108.0,1.17,-0.81,-0.34,0.46,42.6435,-0.050547764439649256,0.10913729696728974,-0.159685061406939,41.83494782517504,42.6435,43.85818143971025,41.428818560289756
2023-02-28,688981,41.78,42.02,42.2,41.53,132823,555554010.0,1.61,0.94,0.39,0.68,42.6515,-0.06534817506552315,0.07424020256072716,-0.13958837762625032,46.90824920414124,42.6515,43.847397570854866,41.45560242914513
2023-03-01,688981,41.99,42.37,42.46,41.92,137024,579830571.0,1.29,0.83,0.35,0.7,42.597,-0.04827900190840495,0.04973636166690074,-0.09801536357530569,51.03582539770195,42.597,43.73866720193606,41.45533279806394
2023-03-02,688981,42.41,42.46,42.65,42.25,114671,487040565.0,0.94,0.21,0.09,0.59,42.549,-0.027176042860432403,0.03435388076143412,-0.061529923621866524,52.06776639692384,42.549,43.62718180284053,41.47081819715947
2023-03-03,688981,42.88,43.32,43.88,42.88,310282,1344302283.0,2.36,2.03,0.86,1.59,42.548500000000004,0.05827130161146954,0.0391373649314412,0.019133936680028336,60.61051065503936,42.548500000000004,43.625240915901536,41.47175908409847
2023-03-06,688981,43.12,43.4,43.84,42.9,215696,935445710.0,2.17,0.18,0.08,1.1,42.5685,0.13093493273205326,0.05749687849156361,0.07343805424048964,61.301451134550575,42.5685,43.69189262948289,41.44510737051711
2023-03-07,688981,43.32,42.73,43.66,42.68,175736,758548544.0,2.26,-1.54,-0.67,0.9,42.546,0.1329256986216052,0.07258264251757193,0.06034305610403326,52.92782056251346,42.546,43.63706186807919,41.454938131920805
2023-03-08,688981,42.7,42.84,42.93,42.56,108048,462082471.0,0.87,0.26,0.11,0.55,42.557,0.14174552148526232,0.08641521831111001,0.0553303031741523,54.03787856775259,42.557,43.655236768632555,41.45876323136745
2023-03-09,688981,42.8,43.27,43.88,42.8,235764,1023553705.0,2.52,1.0,0.43,1.2,42.540499999999994,0.18134229983729,0.10540063461634602,0.07594166522094398,58.18871252630657,42.540499999999994,43.584118225203284,41.496881774796705
2023-03-10,688981,43.0,43.0,43.67,42.73,199761,863796135.0,2.17,-0.62,-0.27,1.02,42.537,0.18876037632577436,0.1220725829582317,0.06668779336754266,54.839746616604934,42.537,43.573939728227465,41.50006027177253
2023-03-13,688981,43.0,43.6,43.74,42.56,216498,935642557.0,2.74,1.4,0.6,1.11,42.568,0.2402843920779958,0.14571494478218452,0.09456944729581127,60.30687685351142,42.568,43.689670183243045,41.44632981675695
2023-03-14,688981,43.65,48.01,48.88,43.38,1363550,6388771484.0,12.61,10.11,4.41,6.97,42.817,0.6297087988117553,0.2425137155880987,0.38719508322365664,79.73022284208555,42.817,45.44198076182983,40.19201923817017
2023-03-15,688981,48.01,48.88,50.95,47.88,1275671,6286627704.0,6.39,1.81,0.87,6.52,43.118,0.9970389317363626,0.39341875881775146,0.6036201729186111,81.63906060609445,43.118,46.8435528448778,39.392447155122206
2023-03-16,688981,48.77,49.31,50.5,48.74,951214,4724742584.0,3.6,0.88,0.43,4.86,43.4845,1.3077729226973958,0.5762895915936803,0.7314833311037154,82.51547167028427,43.4845,48.03989449444035,38.92910550555965
2023-03-17,688981,50.1,52.57,52.98,49.1,1401298,7194787634.0,7.87,6.61,3.26,7.16,44.0225,1.7963790646446682,0.820307486203878,0.9760715784407903,87.41862024723923,44.0225,49.98423758228069,38.06076241771931
2023-03-20,688981,52.6,51.81,53.66,51.66,1005252,5284002495.0,3.8,-1.45,-0.76,5.14,44.5,2.0980918075988626,1.0758643504828749,1.0222274571159877,81.6687540555394,44.5,51.292498803826064,37.707501196173936
2023-03-21,688981,51.81,52.11,52.66,50.95,674449,3490710416.0,3.3,0.58,0.3,3.45,44.988,2.3344981810518775,1.3275911165966754,1.006907064455202,82.16736483223225,44.988,52.46084310018477,37.51515689981523
2023-03-22,688981,51.95,52.3,52.5,51.36,588231,3054583017.0,2.19,0.36,0.19,3.01,45.488,2.508269576993108,1.5637268086759621,0.9445427683171457,82.49216713401859,45.488,53.49370946262601,37.48229053737399
2023-03-23,688981,52.0,52.32,53.38,50.6,908342,4713726596.0,5.32,0.04,0.02,4.64,45.995999999999995,2.617426430485594,1.7744667330378885,0.8429596974477054,82.52824171245314,45.995999999999995,54.37330601088321,37.61869398911678
2023-03-24,688981,52.0,50.8,52.1,50.69,676051,3463874780.0,2.69,-2.91,-1.52,3.45,46.4375,2.551866399113784,1.9299466662530675,0.6219197328607167,70.61889201899706,46.4375,54.85019962615929,38.02480037384071
2023-03-27,688981,50.5,49.5,50.77,48.89,649113,3227686408.0,3.7,-2.56,-1.3,3.32,46.831,2.367716899900948,2.0175007129826437,0.3502161869183045,62.33386449642412,46.831,55.04120803633995,38.620791963660054
2023-03-28,688981,49.75,49.1,50.12,48.71,454941,2249830834.0,2.85,-0.81,-0.4,2.32,47.185,2.1645488660458696,2.046910343595289,0.11763852245058048,60.00129287859758,47.185,55.141555787523984,39.22844421247602
2023-03-29,688981,49.19,49.36,50.32,47.98,708926,3496451834.0,4.77,0.53,0.26,3.62,47.534499999999994,2.001445148740089,2.0378173046242494,-0.03637215588416032,61.02229177959839,47.534499999999994,55.223938145923384,39.845061854076604
2023-03-30,688981,49.02,49.08,50.19,48.8,457796,2264069970.0,2.82,-0.57,-0.28,2.34,47.865500000000004,1.8285126619764114,1.995956376094682,-0.16744371411827053,59.267736605603744,47.865500000000004,55.21511352725313,40.51588647274688
2023-03-31,688981,49.1,50.11,50.65,48.91,504834,2519438897.0,3.55,2.1,1.03,2.58,48.205,1.7543517374524313,1.9476354483662317,-0.19328371091380037,63.432907479652435,48.205,55.306480127408825,41.10351987259117
2023-04-03,688981,50.33,54.58,54.6,49.87,1339896,7028142062.0,9.44,8.92,4.47,6.85,48.763999999999996,2.0328370331962873,1.9646757653322429,0.06816126786404442,75.25762262912588,48.763999999999996,56.022899090081296,41.505100909918696
2023-04-04,688981,54.25,56.66,57.99,54.01,1674924,9472351941.0,7.29,3.81,2.08,8.56,49.4605,2.3937832103950782,2.05049725434481,0.3432859560502681,78.70793582204493,49.4605,56.93971780669502,41.981282193304985
2023-04-06,688981,57.5,59.07,61.61,57.28,1874796,11217395668.0,7.64,4.25,2.41,9.58,50.272,2.8415469308739603,2.2087071896506405,0.6328397412233198,81.86369772386524,50.272,58.20968631277305,42.334313687226945
2023-04-07,688981,59.83,59.9,60.9,58.14,1205414,7196995176.0,4.67,1.41,0.83,6.16,51.1035,3.226187487592469,2.412203249239006,0.8139842383534628,82.80871662447518,51.1035,59.40864123901487,42.798358760985124
2023-04-10,688981,60.3,60.0,63.54,59.6,1242695,7623833531.0,6.58,0.17,0.1,6.35,51.9535,3.498755587727011,2.629513716936607,0.8692418707904039,82.92416301001595,51.9535,60.24696556030628,43.66003443969372
2023-04-11,688981,60.0,58.43,61.58,57.33,1090664,6464638063.0,7.08,-2.62,-1.57,5.57,52.69499999999999,3.5471920697386636,2.813049387497019,0.7341426822416448,74.468826664848,52.69499999999999,60.506216294533594,44.88378370546639
2023-04-12,688981,57.9,59.3,60.5,57.75,751777,4475622570.0,4.71,1.49,0.87,3.84,53.2595,3.6141187485826762,2.973263259714151,0.6408554888685254,75.93326551459661,53.2595,61.26423728488249,45.254762715117515
2023-04-13,688981,58.7,58.0,59.22,57.5,609876,3550090617.0,2.9,-2.19,-1.3,3.12,53.7155,3.5216639385763244,3.082943395486586,0.4387205430897385,69.51675727728296,53.7155,61.70940636672637,45.72159363327363
2023-04-14,688981,58.67,62.26,62.3,57.38,1260910,7626678711.0,8.48,7.34,4.26,6.44,54.363,3.7489239713226183,3.216139510653792,0.5327844606688261,76.51896319846816,54.363,62.903815183575226,45.82218481642477
2023-04-17,688981,62.5,63.0,63.68,61.71,926839,5814764382.0,3.16,1.19,0.74,4.74,54.8845,3.94328526226262,3.361568660975558,0.581716601287062,77.4864061081876,54.8845,64.16535443264733,45.60364556735267
2023-04-18,688981,62.22,60.9,62.25,59.61,829263,5036517706.0,4.19,-3.33,-2.1,4.24,55.339,3.8831035356513652,3.4658756359107192,0.417227899740646,68.82078037296564,55.339,64.86027701519025,45.81772298480975
2023-04-19,688981,60.99,62.21,64.38,60.15,1056699,6578214899.0,6.95,2.15,1.31,5.4,55.84400000000001,3.8962021426009343,3.5519409372487627,0.34426120535217164,70.99957108458857,55.84400000000001,65.6924240363619,45.99557596363811
2023-04-20,688981,61.84,66.48,66.5,61.84,1317248,8572883366.0,7.49,6.86,4.27,6.73,56.55300000000001,4.202690200551729,3.6820907899093562,0.5205994106423724,76.71203084584833,56.55300000000001,67.28117058029895,45.82482941970108
2023-04-21,688981,66.13,62.8,66.33,62.11,1002269,6444984946.0,6.35,-5.54,-3.68,5.12,57.077,4.10136101290005,3.7659448345074953,0.33541617839255444,64.85521064925287,57.077,67.94974960624,46.20425039376
2023-04-24,688981,62.5,63.05,64.5,60.11,846990,5289122673.0,6.99,0.4,0.25,4.33,57.689499999999995,3.9951759113165437,3.811791049869305,0.18338486144723865,65.24818044909739,57.689499999999995,68.45849526418286,46.92050473581714
2023-04-25,688981,63.06,61.37,64.57,60.85,872288,5434677427.0,5.9,-2.66,-1.68,4.46,58.282999999999994,3.732436291428421,3.7959200981811283,-0.06348380675270748,60.363599446148896,58.282999999999994,68.47407079751649,48.091929202483506
2023-04-26,688981,60.7,58.16,61.06,56.7,1066287,6263921423.0,7.1,-5.23,-3.21,5.45,58.736000000000004,3.2279828993060633,3.6823326584061156,-0.45434975910005226,52.30623825128396,58.736000000000004,68.01902838517657,49.45297161482344
2023-04-27,688981,57.3,58.29,59.45,57.01,593022,3456206784.0,4.2,0.22,0.13,3.03,59.18249999999999,2.806340123149731,3.5071341513548386,-0.7007940282051077,52.582284174015726,59.18249999999999,67.41870513343336,50.94629486656661
2023-04-28,688981,57.91,61.58,61.6,57.81,672403,4044067430.0,6.5,5.64,3.29,3.44,59.807500000000005,2.7064622771793907,3.3469997765197492,-0.6405374993403585,59.04305765671787,59.807500000000005,66.6638893559216,52.951110644078405
2023-05-04,688981,60.5,58.76,60.95,58.0,592898,3522978239.0,4.79,-4.58,-2.82,3.03,60.24000000000001,2.3724102636450226,3.1520818739448044,-0.7796716102997818,52.446757328559684,60.24000000000001,65.5005132829407,54.979486717059324
2023-05-05,688981,58.5,58.8,59.93,58.26,362074,2139809355.0,2.84,0.07,0.04,1.85,60.451,2.0868434694098923,2.9390341930378225,-0.8521907236279302,52.527772574834025,60.451,65.08808054706792,55.81391945293209
2023-05-08,688981,58.99,59.43,61.19,58.89,482318,2885045619.0,3.91,1.07,0.63,2.46,60.5895,1.8895835198591797,2.729144058402094,-0.8395605385429143,53.86104714214438,60.5895,64.92077452373961,56.25822547626039
2023-05-09,688981,58.96,52.78,59.35,52.52,1482705,8155420424.0,11.49,-11.19,-6.65,7.57,60.275,1.1830170805261773,2.4199186628269107,-1.2369015823007334,40.82668273834904,60.275,65.76136309407201,54.78863690592799
2023-05-10,688981,52.26,52.45,53.45,51.6,585357,3078071158.0,3.51,-0.63,-0.33,2.99,59.902499999999996,0.5896329234359285,2.0538615149487143,-1.4642285915127857,40.30542140558851,59.902499999999996,66.36494187594712,53.44005812405286
