日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA20,MACD,MACD_signal,MACD_hist,RSI,BOLL_mid,BOLL_upper,BOLL_lower
2021-04-26,600519,1969.35,1915.17,1972.35,1910.95,34045,7160836864.0,3.15,-1.6,-31.12,0.27,1899.1105,5.123742698262959,-1.5968313831308478,6.720574081393806,51.59997569294347,1899.1105,1978.303169730213,1819.917830269787
2021-04-27,600519,1924.43,1931.79,1932.6,1902.44,22108,4607779072.0,1.57,0.87,16.62,0.18,1902.1274999999998,6.820525441347627,0.08663998176484711,6.73388545958278,53.327178596907814,1902.1274999999998,1981.4725633309884,1822.7824366690113
2021-04-28,600519,1847.35,1879.35,1884.85,1840.35,81343,16463574528.0,2.3,-2.71,-52.44,0.65,1901.425,3.8889389814698916,0.847099781705856,3.0418391997640355,47.56008797281768,1901.425,1981.3136356123232,1821.5363643876767
2021-04-29,600519,1884.39,1863.71,1887.29,1851.35,41284,8370431232.0,1.91,-0.83,-15.64,0.33,1902.2929999999997,0.300158262403329,0.7377114778453506,-0.43755321544202164,45.963545630863365,1902.2929999999997,1980.119817511694,1824.4661824883053
2021-04-30,600519,1863.35,1844.13,1873.35,1841.06,38401,7723747072.0,1.73,-1.05,-19.58,0.31,1900.407,-4.076922452106146,-0.22521530814494872,-3.8517071439611974,43.973384205683246,1900.407,1981.8673535715293,1818.9466464284706
2021-05-06,600519,1837.35,1796.35,1844.19,1790.35,53546,10584968960.0,2.92,-2.59,-47.78,0.43,1890.257,-11.271308511028337,-2.4344339487216264,-8.836874562306711,39.48096122334098,1890.257,1970.4525585054357,1810.0614414945644
2021-05-07,600519,1802.35,1740.35,1805.33,1738.35,52493,10101703424.0,3.73,-3.12,-56.0,0.42,1879.1055000000001,-21.246724272166375,-6.196892013410576,-15.0498322587558,34.97143636567903,1879.1055000000001,1975.8470675860121,1782.363932413988
2021-05-10,600519,1737.35,1716.38,1746.35,1703.36,46003,8677753600.0,2.47,-1.38,-23.97,0.37,1870.007,-30.732229791324016,-11.103959568993265,-19.62827022233075,33.222247258783106,1870.007,1989.378887829585,1750.6351121704151
2021-05-11,600519,1713.35,1796.35,1803.35,1710.65,42494,8209251840.0,5.4,4.66,79.97,0.34,1864.4569999999999,-31.434295599309962,-15.170026775056606,-16.264268824253357,43.39466931915704,1864.4569999999999,1986.6560523858475,1742.2579476141523
2021-05-12,600519,1786.43,1821.35,1836.35,1786.35,32699,6473203200.0,2.78,1.39,25.0,0.26,1862.657,-29.63181957309621,-18.062385334664526,-11.569434238431683,46.15605482339799,1862.657,1986.274107246526,1739.0398927534739
2021-05-13,600519,1803.1,1808.85,1822.4,1790.35,25078,4934955008.0,1.76,-0.69,-12.5,0.2,1860.7875,-28.879089699873248,-20.225726207706273,-8.653363492166974,44.97466736373445,1860.7875,1986.4550938935695,1735.1199061064303
2021-05-14,600519,1819.35,1847.2,1867.85,1813.35,35611,7150301952.0,3.01,2.12,38.35,0.28,1860.23,-24.90097837811868,-21.160776641788758,-3.7402017363299223,49.265185949821635,1860.23,1986.034756189896,1734.4252438101041
2021-05-17,600519,1862.45,1895.31,1922.55,1862.45,44524,9178510080.0,3.25,2.6,48.11,0.35,1860.7780000000002,-17.662617902349666,-20.46114489390094,2.798526991551274,54.100349428553,1860.7780000000002,1987.0926937770869,1734.4633062229136
2021-05-18,600519,1902.35,1896.66,1914.35,1882.41,17504,3595891744.0,1.69,0.07,1.35,0.14,1862.9634999999998,-11.682562054925484,-18.70542832610585,7.022866271180366,54.23215950306932,1862.9634999999998,1990.170199080666,1735.7568009193337
2021-05-19,600519,1896.35,1886.35,1912.16,1877.35,22410,4606452480.0,1.84,-0.54,-10.31,0.18,1862.6644999999996,-7.6866486467736195,-16.501672390239406,8.815023743465787,52.98084159732784,1862.6644999999996,1989.6215561213478,1735.7074438786515
2021-05-20,600519,1911.35,1896.23,1911.45,1882.71,21857,4500663296.0,1.52,0.52,9.88,0.17,1861.2085,-3.6802019748965904,-13.937378307170844,10.257176332274254,54.074416184645685,1861.2085,1985.9043240319183,1736.5126759680816
2021-05-21,600519,1892.43,1879.45,1917.23,1874.37,24248,4976601344.0,2.26,-0.88,-16.78,0.19,1858.5734999999997,-1.8378839046235953,-11.517479426661394,9.679595522037799,51.867974069778285,1858.5734999999997,1979.326499180141,1737.8205008198586
2021-05-24,600519,1888.35,1908.64,1917.41,1868.35,32548,6705879296.0,2.61,1.55,29.19,0.26,1858.1379999999997,1.9550192433637221,-8.822979692656371,10.777998936020094,55.28596849074476,1858.1379999999997,1978.1001759722585,1738.1758240277409
2021-05-25,600519,1922.35,2031.85,2037.45,1922.35,67757,14636718848.0,6.03,6.46,123.21,0.54,1865.0880000000002,14.733105536022094,-4.1117626469206785,18.844868182942772,66.19744043277626,1865.0880000000002,2006.4807185678214,1723.695281432179
2021-05-26,600519,2045.33,2057.35,2079.15,2030.43,38604,8558038272.0,2.4,1.26,25.5,0.31,1870.641,26.61071610108479,2.032733102680415,24.577982998404377,67.94112032526994,1870.641,2031.7085013651078,1709.5734986348923
2021-05-27,600519,2048.37,2082.35,2157.35,2038.45,45373,10240368896.0,5.78,1.22,25.0,0.36,1879.0,37.60758231472528,9.147702945089389,28.45987936963589,69.59696148562182,1879.0,2064.015735114608,1693.984264885392
2021-05-28,600519,2078.32,2067.35,2087.35,2042.86,25807,5741331968.0,2.14,-0.72,-15.0,0.21,1885.7779999999998,44.59820305401922,16.237802966875357,28.360400087143866,67.34925768686234,1885.7779999999998,2087.23480624888,1684.3211937511198
2021-05-31,600519,2052.85,2055.35,2055.7,2009.35,31739,6960864256.0,2.24,-0.58,-12.0,0.25,1894.578,48.60967852720955,22.7121780789422,25.897500448267355,65.5260446235872,1894.578,2109.0954901587247,1680.0605098412752
2021-06-01,600519,2059.35,2078.3,2086.3,2043.35,30616,6832594432.0,2.09,1.12,22.95,0.24,1905.3075000000001,53.029385196777866,28.775619502509336,24.25376569426853,67.34666056301046,1905.3075000000001,2133.5999722258675,1677.0150277741327
